id,idade,genero,regiao,nivel_de_renda,nivel_de_educacao,funcao_diaria,H_uso_do_dispo_p_dia,desbloqueios_do_celular,notificacoes_p_dia,minutos_de_midias_sociais,minutos_de_estudo,dias_de_ativ_fisica,horas_de_sono,qualidade_do_sono,pontuacao_de_ansiedade,pontuacao_de_depressao,nivel_de_estresse,pontuacao_de_felicidade,pontuacao_de_foco,indicador_de_alto_risco,tipo_de_dispositivo,pontuacao_de_produtividade,pontuacao_de_dependencia_digital
2104,22,Feminino,Oriente_medio,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,9.12,191,137,87,193,1,7.49,1.78,8.57,10.0,10.0,8.4,72.0,0,Tablet,76.0,38.7
2105,33,Masculino,Africa,Medio_baixo,Mestrado,Funcionario_em_tmp_integral,7.79,149,398,172,56,0,7.36,1.0,2.0,15.0,5.44,4.5,34.0,0,Android,53.0,40.3
2106,26,Masculino,Europa,Baixo,Mestrado,Funcionario_em_tmp_integral,2.99,61,68,104,153,6,8.7,4.21,6.0,7.0,1.0,8.8,79.0,0,Android,81.0,11.6
2107,32,Masculino,Oriente_medio,Alto,Bacharelado,Desempregado_a_procura_de_emprego,7.95,128,660,59,0,5,7.48,3.08,8.0,14.0,5.83,7.7,11.0,0,Tablet,56.0,36.7
2108,21,Masculino,Europa,Baixo,Bacharelado,Estudante,4.32,106,825,250,206,1,6.92,4.84,5.0,2.0,8.31,6.0,0.0,0,Tablet,71.0,37.7
2109,35,Masculino,Europa,Medio_alto,Ensino_medio,Meio período/Turno,8.54,183,110,500,0,5,6.15,3.11,8.0,7.0,2.78,5.9,35.0,0,Tablet,62.0,37.6
2110,24,Masculino,America_do_norte,Baixo,Bacharelado,Estudante,8.54,209,357,115,110,3,5.49,1.93,7.0,12.0,6.04,9.4,60.0,0,Android,71.0,44.9
2111,15,Feminino,Africa,Baixo,Ensino_medio,Estudante,5.52,172,233,296,0,2,7.42,2.88,5.28,5.0,6.13,6.7,29.0,0,iPhone,60.0,30.9
2112,20,Masculino,Asia,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,2.26,79,233,78,63,2,9.34,3.9,7.0,6.0,3.21,8.3,73.0,0,iPhone,63.0,15.6
2113,31,Masculino,Africa,Medio_alto,Ensino_medio,Meio período/Turno,13.85,297,1192,148,106,2,5.92,1.0,15.0,19.0,10.0,2.0,0.0,1,Tablet,65.0,87.1
2114,24,Feminino,Africa,Medio_alto,Bacharelado,Estudante,6.41,112,406,81,30,4,6.8,4.08,4.94,5.0,9.92,3.7,25.0,0,Android,55.0,33.2
2115,21,Masculino,Africa,Medio_baixo,Bacharelado,Meio período/Turno,3.88,145,287,50,107,4,7.15,5.0,7.0,4.0,10.0,6.8,49.0,0,Tablet,72.0,36.7
2116,13,Masculino,America_do_sul,Medio_baixo,Ensino_medio,Estudante,5.29,122,372,194,221,0,8.74,3.8,1.0,2.0,1.0,8.3,28.0,0,Android,60.0,29.4
2117,30,Feminino,Europa,Baixo,Mestrado,Funcionario_em_tmp_integral,12.6,256,292,67,172,1,6.04,1.0,22.1,15.0,8.32,2.2,40.0,0,iPhone,63.0,57.6
2118,43,Masculino,Africa,Alto,Mestrado,Meio período/Turno,4.04,93,121,39,128,4,9.92,3.0,5.0,4.0,1.0,9.9,52.0,0,iPhone,55.0,20.4
2119,31,Masculino,Africa,Medio_alto,Mestrado,Funcionario_em_tmp_integral,9.81,191,343,597,130,5,6.04,2.12,9.0,11.0,9.78,1.6,12.0,1,Laptop,39.0,47.53
2120,29,Feminino,America_do_norte,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,8.67,236,155,98,102,7,6.87,2.24,10.3,15.0,6.54,5.6,60.0,0,Tablet,63.0,43.0
2121,29,Feminino,Africa,Medio_baixo,Bacharelado,Meio período/Turno,4.75,118,457,225,124,4,7.38,4.14,6.4,5.0,1.0,10.0,21.0,0,iPhone,88.94,30.6
2122,20,Masculino,Africa,Medio_alto,Bacharelado,Estudante,8.14,176,248,122,174,7,6.0,3.39,4.0,4.0,1.0,9.9,34.0,1,Tablet,73.0,37.9
2123,46,Masculino,America_do_norte,Medio_baixo,Mestrado,Funcionario_em_tmp_integral,7.86,104,902,18,95,3,6.97,1.0,7.0,13.0,10.0,6.3,0.0,1,Laptop,65.0,50.3
2124,35,Masculino,America_do_norte,Medio_alto,Mestrado,Meio período/Turno,13.39,179,215,287,161,2,6.66,1.0,18.0,19.0,10.0,7.9,47.0,1,Android,62.0,51.4
2125,20,Feminino,Europa,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,8.34,117,597,151,0,1,7.65,2.82,5.08,11.0,9.31,6.42,13.0,0,Tablet,65.3,42.4
2126,16,Feminino,Asia,Baixo,Ensino_medio,Estudante,5.99,139,475,88,93,5,7.5,2.15,7.54,6.0,1.0,8.0,38.0,0,Laptop,70.0,35.1
2127,34,Feminino,Africa,Alto,Ensino_medio,Funcionario_em_tmp_integral,3.93,91,435,100,105,3,8.32,3.89,6.85,0.0,1.0,9.3,35.0,0,Android,53.0,27.2
2128,33,Masculino,Oriente_medio,Baixo,Ensino_medio,Funcionario_em_tmp_integral,7.83,160,296,171,106,4,7.09,1.05,1.0,11.0,10.0,2.9,42.0,0,Tablet,76.0,38.1
2129,46,Masculino,America_do_norte,Medio_baixo,Bacharelado,Cuidador_Aux_servicos_domiciliares,4.27,53,595,304,215,4,6.48,3.01,3.0,8.0,3.04,8.3,0.0,0,Tablet,72.0,29.5
2130,49,Masculino,America_do_norte,Alto,Bacharelado,Funcionario_em_tmp_integral,4.02,72,53,257,258,4,7.59,4.07,0.0,6.0,10.0,2.4,65.0,0,Android,65.3,17.0
2131,44,Masculino,America_do_norte,Baixo,Ensino_medio,Funcionario_em_tmp_integral,3.17,48,963,25,173,0,8.04,4.73,0.0,0.0,1.37,9.5,0.0,1,iPhone,69.0,35.7
2132,37,Masculino,America_do_norte,Medio_alto,Ensino_medio,Meio período/Turno,5.43,64,331,53,93,5,9.85,4.23,3.0,4.0,1.0,8.9,52.0,0,Android,65.0,25.9
2133,46,Feminino,Europa,Medio_alto,Mestrado,Funcionario_em_tmp_integral,10.69,202,654,0,125,1,5.92,1.0,12.82,19.0,9.16,0.6,0.0,1,Tablet,72.0,58.9
2134,24,Feminino,Europa,Baixo,Bacharelado,Estudante,5.78,133,276,94,116,2,7.32,2.9,2.79,5.0,1.0,8.7,53.0,0,Laptop,71.0,29.8
2135,31,Masculino,America_do_norte,Medio_baixo,Mestrado,Funcionario_em_tmp_integral,4.59,79,124,19,103,1,8.46,2.8,3.0,8.0,2.16,9.3,57.0,0,iPhone,61.0,19.4
2136,17,Feminino,Asia,Baixo,Ensino_medio,Estudante,8.72,154,134,111,71,3,9.53,1.06,8.74,13.0,4.04,5.4,59.0,0,Android,59.0,34.6
2137,28,Feminino,Europa,Medio_baixo,Ensino_medio,Funcionario_em_tmp_integral,13.52,300,576,287,114,5,5.44,1.13,23.3,16.0,9.78,3.2,0.0,1,Android,66.0,70.5
2138,39,Feminino,Europa,Baixo,Bacharelado,Cuidador_Aux_servicos_domiciliares,9.76,238,90,94,120,6,7.56,1.23,10.07,12.0,3.7,4.8,60.0,0,iPhone,80.0,44.47
2139,25,Masculino,Europa,Baixo,Bacharelado,Funcionario_em_tmp_integral,3.73,41,1197,508,278,5,7.17,5.0,6.0,2.0,9.86,5.8,0.0,0,Laptop,53.0,41.2
2140,14,Masculino,Europa,Medio_baixo,Ensino_medio,Estudante,5.67,164,220,324,178,2,9.02,3.87,7.0,8.0,1.0,8.7,40.0,0,Laptop,50.0,30.4
2141,40,Masculino,Africa,Baixo,Doutorado,Funcionario_em_tmp_integral,5.32,87,185,124,144,4,8.21,3.06,2.0,8.0,3.84,10.0,45.0,0,iPhone,67.0,24.0
2142,23,Feminino,Europa,Baixo,Mestrado,Estudante,8.08,170,539,60,57,0,6.18,1.64,5.75,12.0,5.35,6.9,28.0,0,Laptop,66.0,45.1
2143,29,Feminino,Asia,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,4.8,112,206,0,150,0,8.92,4.66,5.7,4.0,3.28,8.1,73.0,0,Android,67.0,24.4
2144,15,Feminino,Europa,Baixo,Ensino_medio,Meio período/Turno,11.74,196,379,86,12,5,7.0,1.15,13.31,14.0,9.8,0.6,23.0,1,Android,67.0,51.1
2145,20,Feminino,Oriente_medio,Medio_alto,Ensino_medio,Estudante,4.34,125,300,461,277,2,7.92,2.97,7.38,11.0,1.0,8.2,41.6,0,Tablet,63.0,26.1
2146,24,Masculino,Africa,Baixo,Bacharelado,Funcionario_em_tmp_integral,5.36,144,600,194,173,2,9.42,3.91,3.0,0.0,1.12,8.0,9.0,0,Android,80.0,36.7
2147,14,Feminino,Africa,Medio_baixo,Ensino_medio,Meio período/Turno,7.26,184,191,118,46,5,9.1,2.1,7.5,16.0,1.0,8.6,69.0,0,Laptop,49.0,35.1
2148,25,Masculino,Asia,Baixo,Mestrado,Funcionario_em_tmp_integral,4.12,84,434,245,124,1,7.72,2.74,2.0,11.0,1.36,9.3,24.0,0,iPhone,57.0,26.1
2149,19,Feminino,Asia,Baixo,Ensino_medio,Estudante,3.85,102,211,165,147,4,7.06,4.09,4.76,0.0,4.88,9.5,57.0,1,Android,64.0,20.7
2150,45,Masculino,Africa,Alto,Bacharelado,Funcionario_em_tmp_integral,4.16,84,187,62,35,0,7.92,3.7,2.0,2.0,1.27,8.9,49.0,0,Laptop,49.0,22.1
2151,33,Masculino,America_do_norte,Medio_alto,Bacharelado,Meio período/Turno,2.72,73,487,54,141,3,10.52,5.0,6.0,0.0,1.0,8.4,28.0,0,Laptop,63.0,23.8
2152,50,Masculino,America_do_norte,Medio_baixo,Mestrado,Funcionario_em_tmp_integral,7.56,116,230,19,9,2,8.52,3.91,3.0,9.0,6.24,5.8,44.0,0,iPhone,82.0,33.4
2153,46,Masculino,Africa,Baixo,Mestrado,Meio período/Turno,15.91,281,289,72,105,2,5.32,1.0,4.0,21.0,10.0,0.4,44.0,1,Laptop,65.0,68.8
2154,30,Feminino,Oriente_medio,Medio_baixo,Mestrado,Funcionario_em_tmp_integral,4.06,88,197,51,0,3,6.7,3.98,5.48,0.0,5.11,2.3,75.0,0,Tablet,67.0,20.5
2155,43,Masculino,Africa,Medio_baixo,Ensino_medio,Funcionario_em_tmp_integral,4.76,57,268,354,63,4,7.49,3.07,3.0,6.0,3.03,8.6,12.0,1,iPhone,52.0,36.7
2156,23,Masculino,Europa,Medio_baixo,Bacharelado,Estudante,4.18,104,462,430,125,5,7.54,4.12,2.0,4.0,9.76,0.1,0.0,0,iPhone,59.0,28.5
2157,20,Masculino,Oriente_medio,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,9.9,161,346,481,36,6,7.61,2.18,9.0,9.0,9.66,5.1,21.0,0,iPhone,61.0,43.6
2158,14,Masculino,Africa,Baixo,Ensino_medio,Estudante,10.69,243,266,87,168,4,6.78,2.0,12.0,8.0,9.98,4.8,38.0,1,Android,62.0,49.8
2159,24,Feminino,Europa,Medio_alto,Mestrado,Estudante,15.79,309,223,339,45,1,5.63,1.0,24.6,24.0,10.0,1.2,36.0,1,Laptop,78.0,66.9
2160,21,Feminino,America_do_norte,Baixo,Bacharelado,Funcionario_em_tmp_integral,9.01,204,249,55,162,6,6.12,1.2,8.78,13.0,4.66,7.8,41.6,0,Laptop,71.0,42.47
2161,30,Masculino,Asia,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,14.68,294,392,282,0,3,5.92,1.05,21.0,17.0,2.01,1.3,7.0,0,Laptop,54.0,68.5
2162,44,Feminino,Asia,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,7.3,152,298,25,111,2,8.22,1.0,3.93,9.0,1.0,9.5,42.0,1,Android,65.3,37.4
2163,32,Feminino,Europa,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,9.51,238,279,428,56,3,6.54,1.98,7.87,14.0,1.0,9.8,4.0,0,Android,70.0,48.4
2164,33,Feminino,Asia,Medio_baixo,Doutorado,Funcionario_em_tmp_integral,6.63,205,121,210,79,6,6.72,2.18,4.58,4.0,1.0,8.1,73.0,0,iPhone,76.0,34.6
2165,33,Masculino,Europa,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,11.65,192,922,209,252,3,6.12,1.02,12.0,20.0,3.0,3.4,0.0,0,Android,81.0,65.7
2166,34,Feminino,America_do_norte,Baixo,Mestrado,Funcionario_em_tmp_integral,6.99,115,121,66,247,4,5.97,2.05,7.2,12.0,1.0,7.4,67.0,0,Android,55.0,28.5
2167,23,Masculino,Africa,Medio_alto,Bacharelado,Estudante,7.85,232,295,446,20,1,6.18,1.89,1.0,11.0,10.0,3.2,19.0,0,iPhone,57.0,43.8
2168,14,Feminino,Africa,Baixo,Ensino_medio,Estudante,4.76,162,52,519,2,3,8.86,2.92,3.6,5.0,1.0,9.0,44.0,1,iPhone,52.0,23.7
2169,23,Feminino,America_do_sul,Baixo,Bacharelado,Estudante,7.27,140,353,392,154,7,8.82,2.25,6.63,10.0,1.0,8.5,6.0,0,Android,63.0,36.7
2170,50,Masculino,Oriente_medio,Baixo,Mestrado,Cuidador_Aux_servicos_domiciliares,16.36,159,251,59,221,1,4.46,1.0,21.0,20.0,10.0,0.5,59.0,1,Android,70.0,58.8
2171,31,Masculino,Oriente_medio,Alto,Bacharelado,Meio período/Turno,12.96,205,167,157,168,1,4.23,1.0,13.0,21.0,10.0,9.2,69.0,1,Laptop,75.0,50.7
2172,42,Masculino,Africa,Medio_alto,Bacharelado,Cuidador_Aux_servicos_domiciliares,3.94,82,558,205,234,2,9.02,3.84,2.0,0.0,6.18,8.1,0.0,0,Laptop,64.0,30.1
2173,20,Feminino,America_do_sul,Medio_baixo,Bacharelado,Meio período/Turno,3.63,99,412,60,24,5,8.88,4.14,2.61,0.0,1.0,9.7,37.0,0,Android,62.0,25.1
2174,33,Masculino,America_do_norte,Medio_alto,Doutorado,Funcionario_em_tmp_integral,7.05,127,576,182,168,2,7.33,3.86,2.0,8.0,4.08,7.8,0.0,0,Tablet,67.0,40.9
2175,31,Feminino,Africa,Medio_baixo,Bacharelado,Meio período/Turno,6.92,155,195,13,205,5,8.56,2.94,5.02,11.0,1.86,8.0,55.0,1,Android,57.0,33.3
2176,21,Feminino,Africa,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,10.6,204,517,368,79,0,6.48,1.79,8.0,13.0,8.28,1.1,1.0,1,Laptop,86.0,52.6
2177,48,Feminino,America_do_norte,Baixo,Bacharelado,Funcionario_em_tmp_integral,5.36,39,251,124,18,4,8.78,2.97,5.81,3.0,2.82,9.3,41.6,0,iPhone,49.0,23.0
2178,24,Feminino,America_do_norte,Alto,Bacharelado,Estudante,14.8,337,232,183,18,0,4.84,1.0,21.6,19.0,10.0,5.4,54.0,0,Android,67.0,67.5
2179,29,Masculino,America_do_sul,Medio_alto,Mestrado,Funcionario_em_tmp_integral,7.56,106,141,97,212,5,5.06,2.13,2.0,9.0,8.86,5.7,86.0,1,Tablet,84.94,28.3
2180,39,Masculino,America_do_norte,Medio_baixo,Bacharelado,Desempregado_a_procura_de_emprego,4.41,101,731,43,102,5,10.04,2.24,6.0,2.0,6.8,8.7,0.0,0,Tablet,65.0,36.9
2181,23,Feminino,America_do_norte,Baixo,Bacharelado,Estudante,8.97,212,255,124,102,4,7.3,1.1,6.6,15.0,1.0,6.9,56.0,1,Tablet,63.0,43.6
2182,24,Feminino,Asia,Medio_alto,Mestrado,Estudante,15.26,314,146,119,54,3,6.3,1.0,24.19,22.0,9.08,6.3,58.0,1,Laptop,61.0,64.6
2183,29,Feminino,Oriente_medio,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,9.74,215,598,52,211,0,7.26,1.7,4.86,10.0,6.44,5.0,24.0,0,Android,63.0,55.0
2184,20,Masculino,America_do_sul,Medio_baixo,Bacharelado,Estudante,14.48,234,141,111,127,4,6.7,1.13,21.0,25.0,8.86,5.2,56.0,0,iPhone,79.0,55.0
2185,27,Feminino,Asia,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,10.22,182,817,63,71,5,5.44,2.06,9.88,8.0,9.85,3.7,0.0,1,iPhone,43.0,59.3
2186,21,Masculino,America_do_sul,Medio_baixo,Bacharelado,Desempregado_a_procura_de_emprego,5.27,115,348,17,121,6,9.42,4.22,2.0,1.0,1.0,2.3,55.0,0,Android,65.3,28.3
2187,47,Feminino,Europa,Alto,Bacharelado,Meio período/Turno,3.96,72,511,103,26,5,7.72,5.0,0.92,4.0,1.0,8.7,18.0,0,Android,51.0,28.9
2188,19,Feminino,America_do_norte,Baixo,Bacharelado,Estudante,6.78,139,209,60,0,3,7.32,2.96,3.0,13.0,2.05,8.5,71.0,1,Android,62.0,30.7
2189,31,Feminino,Europa,Alto,Mestrado,Funcionario_em_tmp_integral,2.76,62,63,10,214,2,8.03,2.91,6.46,2.0,10.0,0.2,74.0,0,Android,61.0,12.1
2190,29,Masculino,Oriente_medio,Medio_alto,Mestrado,Funcionario_em_tmp_integral,6.14,129,387,255,295,0,6.64,2.74,4.0,0.0,1.42,8.0,35.0,0,iPhone,71.0,33.5
2191,23,Feminino,America_do_sul,Baixo,Mestrado,Funcionario_em_tmp_integral,5.76,140,1203,210,222,4,6.12,4.08,6.49,5.0,6.97,5.5,0.0,0,Tablet,49.0,54.4
2192,19,Masculino,Africa,Baixo,Bacharelado,Meio período/Turno,3.77,88,427,128,135,3,7.35,4.98,4.0,1.0,1.92,9.6,23.0,0,Tablet,70.0,24.6
2193,24,Feminino,America_do_sul,Alto,Mestrado,Meio período/Turno,4.21,104,145,203,45,5,7.3,3.15,6.56,1.0,4.72,9.2,53.0,0,iPhone,84.94,19.8
2194,23,Feminino,America_do_norte,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,15.77,325,167,38,179,0,5.54,1.0,24.05,14.0,10.0,2.5,53.0,0,Laptop,51.0,67.4
2195,30,Masculino,America_do_sul,Baixo,Mestrado,Funcionario_em_tmp_integral,4.71,108,358,93,179,3,6.72,2.94,2.0,0.0,3.18,9.5,48.0,0,Laptop,67.0,27.8
2196,23,Masculino,America_do_sul,Medio_alto,Mestrado,Funcionario_em_tmp_integral,8.14,190,206,236,25,6,6.51,3.21,4.0,6.0,1.0,6.4,48.0,1,Laptop,58.0,38.7
2197,27,Feminino,Oriente_medio,Alto,Bacharelado,Funcionario_em_tmp_integral,3.4,88,373,117,144,1,7.28,2.78,8.78,11.0,1.0,9.6,33.0,0,Android,69.0,23.0
2198,23,Masculino,America_do_norte,Baixo,Bacharelado,Estudante,4.63,139,176,29,37,3,6.01,3.93,0.0,1.0,8.99,3.3,76.0,0,Laptop,65.0,25.0
2199,48,Feminino,Oriente_medio,Baixo,Mestrado,Funcionario_em_tmp_integral,6.67,151,255,73,0,3,7.98,2.96,4.26,5.0,9.99,1.5,70.0,0,Laptop,59.0,35.4
2200,40,Masculino,Oriente_medio,Medio_alto,Mestrado,Funcionario_em_tmp_integral,14.84,314,475,326,184,1,3.67,1.0,21.0,15.0,9.26,4.8,41.6,1,Android,70.0,73.1
2201,24,Feminino,America_do_sul,Baixo,Bacharelado,Estudante,15.86,310,239,607,175,1,3.61,1.0,23.77,24.0,4.36,5.3,25.0,0,iPhone,65.3,67.4
2202,23,Feminino,America_do_norte,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,3.82,68,405,65,190,5,9.93,5.0,9.64,1.0,1.0,9.2,33.0,0,Laptop,63.0,23.0
2203,28,Feminino,Asia,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,6.76,126,243,73,228,4,6.92,1.03,3.74,12.0,6.86,8.3,60.0,1,iPhone,72.0,36.7
2204,44,Masculino,Oriente_medio,Medio_baixo,Ensino_medio,Funcionario_em_tmp_integral,3.92,82,315,76,13,4,6.88,3.06,3.0,1.0,3.15,7.4,69.0,0,Tablet,52.0,24.3
2205,15,Masculino,Europa,Baixo,Ensino_medio,Estudante,6.76,303,104,160,230,2,5.9,1.0,9.0,13.0,1.15,9.9,87.06,0,iPhone,55.0,36.7
2206,34,Feminino,America_do_sul,Medio_alto,Ensino_medio,Funcionario_em_tmp_integral,4.66,9,595,13,31,4,8.34,4.02,9.17,8.0,6.88,9.0,0.0,0,Android,70.0,25.7
2207,42,Masculino,America_do_sul,Medio_baixo,Bacharelado,Desempregado_a_procura_de_emprego,8.47,109,135,86,25,2,7.44,1.9,6.0,8.0,4.26,9.5,46.0,1,iPhone,80.0,31.9
2208,34,Masculino,America_do_norte,Medio_baixo,Doutorado,Meio período/Turno,6.26,130,180,236,254,3,7.76,3.02,2.0,4.0,1.0,9.6,55.0,1,iPhone,69.0,36.7
2209,33,Masculino,America_do_sul,Medio_baixo,Ensino_medio,Meio período/Turno,9.5,187,619,50,90,4,6.94,2.06,1.0,12.0,1.06,4.2,13.0,0,Laptop,62.0,52.9
2210,22,Masculino,Europa,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,4.14,86,204,69,50,1,9.25,3.82,4.0,2.0,1.0,8.2,50.0,0,iPhone,65.0,20.0
2211,26,Feminino,Oriente_medio,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,12.13,212,446,478,151,2,7.17,1.86,15.0,16.0,5.26,2.8,0.0,0,Android,52.0,56.6
2212,30,Feminino,Asia,Medio_baixo,Doutorado,Funcionario_em_tmp_integral,5.5,122,475,90,68,3,8.44,4.07,4.08,6.0,10.0,2.3,16.0,0,Android,71.0,33.8
2213,49,Feminino,Europa,Baixo,Mestrado,Desempregado_a_procura_de_emprego,7.2,121,322,0,86,0,8.96,2.7,0.0,12.0,1.0,9.1,49.0,0,Tablet,74.0,35.5
2214,22,Feminino,America_do_norte,Baixo,Bacharelado,Funcionario_em_tmp_integral,4.05,70,349,399,206,0,9.1,2.65,10.08,1.0,6.51,7.1,34.0,0,iPhone,60.0,22.3
2215,44,Masculino,Europa,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,12.03,179,543,189,102,6,7.02,1.26,13.0,17.0,9.62,4.0,13.0,1,Android,60.0,57.4
2216,16,Masculino,Asia,Baixo,Ensino_medio,Estudante,9.14,162,135,93,274,1,7.9,1.81,4.0,10.0,2.35,5.6,41.6,0,Tablet,68.0,35.9
2217,23,Feminino,Europa,Medio_baixo,Mestrado,Estudante,5.59,135,221,72,105,7,7.92,3.28,7.86,11.0,3.5,8.5,58.0,0,Laptop,61.0,28.3
2218,18,Feminino,Asia,Baixo,Ensino_medio,Estudante,9.35,245,446,55,39,1,5.38,2.78,7.19,14.0,8.16,7.5,23.0,1,Laptop,64.0,51.7
2219,14,Feminino,Oriente_medio,Medio_baixo,Ensino_medio,Estudante,9.26,280,134,131,20,2,5.44,2.99,7.42,9.0,7.08,8.4,64.0,0,Android,86.0,45.53
2220,23,Masculino,Europa,Alto,Bacharelado,Meio período/Turno,5.57,126,365,41,167,3,7.68,2.99,4.0,10.0,1.0,8.2,48.0,0,Laptop,63.0,31.0
2221,15,Masculino,Europa,Medio_baixo,Ensino_medio,Estudante,7.61,163,513,72,70,7,6.98,4.32,3.0,8.0,3.61,8.5,41.6,1,Tablet,61.0,42.1
2222,32,Feminino,America_do_norte,Baixo,Mestrado,Funcionario_em_tmp_integral,5.02,117,184,225,114,1,7.08,1.82,3.74,7.0,1.24,9.5,51.0,0,Laptop,59.0,25.3
2223,38,Masculino,Oriente_medio,Medio_baixo,Doutorado,Cuidador_Aux_servicos_domiciliares,6.27,131,266,241,19,6,7.49,3.22,7.0,5.0,9.72,0.4,46.0,0,iPhone,72.0,31.7
2224,29,Masculino,Europa,Baixo,Mestrado,Funcionario_em_tmp_integral,3.93,71,245,50,125,2,8.14,2.96,2.0,8.0,3.19,6.42,60.0,0,Tablet,63.0,20.0
2225,46,Feminino,Africa,Medio_baixo,Mestrado,Funcionario_em_tmp_integral,5.24,67,555,254,291,4,9.29,4.04,4.86,2.0,1.0,9.9,8.0,0,iPhone,59.0,32.3
2226,43,Feminino,Asia,Alto,Mestrado,Funcionario_em_tmp_integral,7.44,104,540,196,119,5,6.92,3.06,9.0,8.0,9.92,1.9,0.0,0,iPhone,78.0,39.5
2227,48,Feminino,Europa,Alto,Mestrado,Funcionario_em_tmp_integral,7.88,166,332,0,35,3,6.38,3.02,11.02,7.0,1.18,6.2,56.0,0,iPhone,79.0,40.9
2228,24,Feminino,Asia,Alto,Bacharelado,Estudante,5.98,156,257,287,124,4,6.87,3.08,8.62,2.0,9.93,1.6,40.0,0,Laptop,59.0,32.1
2229,13,Masculino,Europa,Baixo,Ensino_medio,Estudante,6.3,159,107,305,218,5,6.72,2.14,3.0,12.0,1.0,9.8,61.0,0,iPhone,46.0,28.6
2230,18,Feminino,America_do_norte,Baixo,Ensino_medio,Meio período/Turno,14.79,314,238,75,104,2,5.99,1.0,24.52,16.0,1.19,1.1,66.0,0,Tablet,75.0,64.9
2231,31,Feminino,Asia,Alto,Ensino_medio,Funcionario_em_tmp_integral,3.02,49,269,103,88,0,9.46,2.71,6.8,7.0,3.26,5.4,42.0,0,Tablet,58.0,16.9
2232,49,Feminino,Oriente_medio,Medio_baixo,Mestrado,Funcionario_em_tmp_integral,4.18,112,374,77,0,1,8.51,3.81,8.71,8.0,4.2,7.9,46.0,0,Android,73.0,28.9
2233,24,Masculino,America_do_sul,Alto,Mestrado,Meio período/Turno,3.14,80,159,97,0,5,6.68,3.12,3.0,7.0,5.9,7.9,64.0,1,Tablet,45.0,16.7
2234,40,Masculino,Africa,Baixo,Bacharelado,Funcionario_em_tmp_integral,11.21,225,135,36,164,6,7.62,2.18,14.0,17.0,1.0,9.1,71.0,0,iPhone,74.0,48.2
2235,16,Feminino,Europa,Baixo,Ensino_medio,Estudante,9.4,241,660,233,54,0,5.16,2.79,4.5,13.0,8.26,1.2,2.0,1,Android,53.0,57.1
2236,30,Masculino,Europa,Medio_alto,Bacharelado,Funcionario_em_tmp_integral,6.75,189,486,90,71,0,6.38,3.66,3.0,5.0,4.24,8.0,23.0,0,Tablet,72.0,42.7
2237,31,Masculino,America_do_sul,Baixo,Bacharelado,Funcionario_em_tmp_integral,8.12,198,1206,96,82,1,7.65,1.93,4.0,11.0,8.26,1.6,0.0,0,iPhone,65.0,65.2
2238,21,Masculino,America_do_norte,Medio_alto,Ensino_medio,Estudante,5.45,126,306,474,111,6,8.6,3.26,4.0,3.0,1.0,9.4,19.0,0,Android,55.0,29.3
2239,24,Feminino,America_do_norte,Alto,Bacharelado,Meio período/Turno,15.36,275,468,23,186,0,7.67,1.0,26.84,24.0,10.0,1.2,28.0,0,Tablet,61.0,69.7
2240,27,Feminino,Europa,Medio_baixo,Bacharelado,Funcionario_em_tmp_integral,5.66,106,294,244,55,0,7.69,3.72,7.18,1.0,5.36,8.2,49.0,0,Android,72.0,27.9
2241,33,Masculino,Africa,Medio_baixo,Bacharelado,Desempregado_a_procura_de_emprego,3.96,80,204,66,204,1,8.79,2.8,4.0,6.0,10.0,9.4,68.0,0,Laptop,66.0,20.1
2242,16,Feminino,Asia,Baixo,Ensino_medio,Meio período/Turno,6.1,107,1035,96,83,2,9.53,3.91,5.88,2.0,1.14,9.1,0.0,1,Tablet,71.0,46.9
2243,37,Feminino,Africa,Alto,Ensino_medio,Meio período/Turno,7.23,83,181,125,76,5,7.6,3.08,4.49,5.0,1.0,9.3,33.0,0,Tablet,84.94,27.3
2244,20,Feminino,Asia,Baixo,Bacharelado,Desempregado_a_procura_de_emprego,6.13,196,179,74,0,1,5.62,1.81,4.65,9.0,10.0,0.0,58.0,1,Android,49.0,33.8
2245,18,Masculino,America_do_sul,Medio_baixo,Ensino_medio,Estudante,6.79,133,146,52,86,0,6.56,2.73,4.0,2.0,4.32,5.0,80.0,0,Android,81.0,28.0
